pH,DO,Cond,Turb,Temp,NH4,NO3,ORP,COD,BOD,TSS,NH3_N,logDate,logTime
7.22,0.03,40.2,27.0,28.1,0.08,53.5,84336.08,35.45289,8.49166870117188,38.2926483154297,10:00:00.0000000,2021-09-24,10
7.22,0.03,40.2,23.5,28.4,0.09,35.3,84331.08,37.99628,9.13746738433838,39.6557998657227,11:00:00.0000000,2021-09-24,11
7.22,0.04,39.8,24.4,28.9,0.1,33.1,84335.08,39.61,9.54721069335938,44.6432800292969,12:00:00.0000000,2021-09-24,12
7.23,0.02,39.2,23.7,29.4,0.09,31.6,84342.08,38.67924,9.31088066101074,40.0411415100098,13:00:00.0000000,2021-09-24,13
7.24,0.03,39.2,25.5,29.8,0.1,32.9,84339.08,44.14462,10.6986045837402,50.6389350891113,14:00:00.0000000,2021-09-24,14
7.23,0.03,39.1,23.6,30.1,0.1,23.4,84345.08,41.15929,9.94059562683105,41.0761833190918,15:00:00.0000000,2021-09-24,15
7.27,0.03,39.4,33.8,30.3,0.1,22.6,84347.08,48.2379,11.7379398345947,62.5055274963379,16:00:00.0000000,2021-09-24,16
7.25,0.03,39.7,31.6,30.3,0.1,29.4,84346.08,47.42225,11.5308361053467,52.2126350402832,17:00:00.0000000,2021-09-24,17
7.24,0.03,40.8,34.3,30.1,0.1,34.1,84345.08,48.90189,11.9065370559692,50.6310195922852,18:00:00.0000000,2021-09-24,18
7.24,0.03,42.1,32.9,29.9,0.09,40.4,84342.08,49.01794,11.9360027313232,52.0885620117188,19:00:00.0000000,2021-09-24,19
7.25,0.03,42.5,34.6,29.7,0.1,41.5,84342.08,50.80866,12.3906879425049,55.3505172729492,20:00:00.0000000,2021-09-24,20
7.24,0.03,42.2,37.3,29.6,0.11,29.8,84340.08,54.24858,13.2641277313232,61.5742149353027,21:00:00.0000000,2021-09-24,21
7.23,0.03,42.2,38.7,29.4,0.11,52.5,84342.08,55.29792,13.5321979522705,63.9678268432617,22:00:00.0000000,2021-09-24,22
7.24,0.03,42.2,47.0,29.3,0.11,54.9,84344.08,59.82068,14.6053819656372,79.5940399169922,23:00:00.0000000,2021-09-24,23
7.21,0.03,41.0,54.7,29.1,0.1,58.0,84344.08,61.60865,15.0191631317139,99.1161346435547,00:00:00.0000000,2021-09-25,0
7.11,0.03,39.5,58.2,28.8,0.09,49.1,84340.08,61.39721,14.9665689468384,104.376861572266,01:00:00.0000000,2021-09-25,1
7.15,0.03,41.1,55.2,28.7,0.1,51.2,84337.08,60.82715,14.8307514190674,98.7272415161133,02:00:00.0000000,2021-09-25,2
7.2,0.03,43.3,48.1,28.7,0.1,50.4,84334.08,56.42281,13.8161907196045,84.8438568115234,03:00:00.0000000,2021-09-25,3
7.2,0.03,41.5,44.2,28.6,0.09,49.1,84339.08,50.47778,12.3066730499268,73.210319519043,04:00:00.0000000,2021-09-25,4
7.12,0.03,38.3,44.9,28.4,0.08,53.3,84335.08,48.35634,11.7680130004883,67.3670196533203,05:00:00.0000000,2021-09-25,5
7.08,0.03,38.2,41.6,28.3,0.08,52.3,84335.08,49.30571,12.009069442749,64.7454147338867,06:00:00.0000000,2021-09-25,6
7.08,0.03,38.2,37.8,28.1,0.07,52.0,84330.08,45.32784,10.9990425109863,57.7403411865234,07:00:00.0000000,2021-09-25,7
7.15,0.03,37.2,33.8,28.1,0.07,38.5,84331.08,42.79115,10.354944229126,50.6889572143555,08:00:00.0000000,2021-09-25,8
7.17,0.03,35.7,28.9,28.2,0.07,36.6,84332.08,40.62992,9.80618095397949,45.7734146118164,09:00:00.0000000,2021-09-25,9
7.2,0.03,35.2,25.5,28.4,0.07,52.0,84342.08,38.10024,9.1638650894165,43.0588874816895,10:00:00.0000000,2021-09-25,10
7.19,0.03,35.6,24.2,28.7,0.08,38.0,84333.08,38.51008,9.2679271697998,46.0330581665039,11:00:00.0000000,2021-09-25,11
7.2,0.03,36.4,41.6,29.1,0.09,35.5,84338.08,50.48218,12.3077907562256,82.9869537353516,12:00:00.0000000,2021-09-25,12
7.18,0.03,36.8,23.8,29.4,0.08,25.9,84341.08,41.11967,9.93053436279297,51.6943473815918,13:00:00.0000000,2021-09-25,13
7.19,0.03,36.8,24.2,29.8,0.08,26.7,84337.08,40.63503,9.8074779510498,50.5954284667969,14:00:00.0000000,2021-09-25,14
7.19,0.03,36.8,30.4,30.2,0.09,19.58,84340.08,44.80451,10.8661613464355,61.4803428649902,15:00:00.0000000,2021-09-25,15
7.23,0.03,36.8,25.3,30.3,0.09,27.2,84343.08,38.81059,9.34423065185547,46.4195556640625,16:00:00.0000000,2021-09-25,16
7.23,0.03,37.8,30.2,30.3,0.09,35.7,84341.08,44.27885,10.7326908111572,51.7418670654297,17:00:00.0000000,2021-09-25,17
7.22,0.03,37.7,32.7,30.2,0.09,57.0,84338.08,45.86817,11.1362371444702,47.7201194763184,18:00:00.0000000,2021-09-25,18
7.22,0.03,37.5,37.7,30.0,0.08,80.5,84337.08,47.58389,11.5718803405762,50.1395111083984,19:00:00.0000000,2021-09-25,19
7.22,0.03,37.5,33.1,29.9,0.09,82.4,84335.08,49.09413,11.9553470611572,51.273021697998,20:00:00.0000000,2021-09-25,20
7.21,0.03,39.8,37.2,29.8,0.09,110.9,84335.08,50.4204,12.2913265228271,55.5430564880371,21:00:00.0000000,2021-09-25,21
7.16,0.03,42.5,35.4,29.7,0.1,142.1,84337.08,51.37637,12.53542137146,56.2360382080078,22:00:00.0000000,2021-09-25,22
7.11,0.03,42.2,36.0,29.5,0.09,133.7,84338.08,49.94746,12.1720161437988,54.7077140808105,23:00:00.0000000,2021-09-25,23
7.11,0.04,40.5,34.1,29.4,0.09,161.5,84338.08,48.16291,11.7184562683105,53.2763633728027,00:00:00.0000000,2021-09-26,0
7.2,0.03,39.3,36.5,29.2,0.1,166.3,84338.08,49.80227,12.1367416381836,57.5147972106934,01:00:00.0000000,2021-09-26,1
7.12,0.03,38.6,36.9,29.1,0.09,199.8,84338.08,48.12118,11.7083024978638,51.2455406188965,02:00:00.0000000,2021-09-26,2
7.2,0.03,38.0,33.6,29.0,0.08,217.0,84338.08,46.51704,11.3009948730469,47.560359954834,03:00:00.0000000,2021-09-26,3
7.21,0.03,37.6,32.3,28.9,0.08,220.0,84336.08,44.27293,10.7311859130859,45.2861938476563,04:00:00.0000000,2021-09-26,4
7.14,0.03,37.7,32.2,28.8,0.08,257.0,84335.08,42.22976,10.2124004364014,43.2821846008301,05:00:00.0000000,2021-09-26,5
7.14,0.03,38.5,30.5,28.6,0.08,232.0,84327.08,39.93923,9.63080596923828,41.6705551147461,06:00:00.0000000,2021-09-26,6
6.99,0.03,38.3,28.6,28.6,0.08,255.0,84321.08,38.05516,9.152419090271,40.3159942626953,07:00:00.0000000,2021-09-26,7
7.19,0.03,37.9,30.2,28.5,0.08,273.0,84291.08,37.03741,8.89399909973145,38.7692947387695,08:00:00.0000000,2021-09-26,8
7.19,0.03,38.4,28.1,28.6,0.08,260.0,84317.08,39.00945,9.39472484588623,41.2934837341309,09:00:00.0000000,2021-09-26,9
7.24,0.02,38.5,33.0,28.7,0.09,245.0,84332.08,41.57943,10.0472726821899,50.0721664428711,10:00:00.0000000,2021-09-26,10
7.24,0.03,38.5,33.2,29.1,0.1,273.0,84340.08,45.2216,10.9720649719238,52.3809623718262,11:00:00.0000000,2021-09-26,11
7.24,0.03,39.7,26.3,29.4,0.11,182.3,84345.08,43.05644,10.4223041534424,43.4043426513672,12:00:00.0000000,2021-09-26,12
7.25,0.03,41.0,25.0,29.9,0.12,153.6,84350.08,44.36747,10.7551898956299,43.3342704772949,13:00:00.0000000,2021-09-26,13
7.27,0.03,41.4,25.7,30.3,0.11,160.2,84351.08,44.3748,10.7570524215698,41.0271911621094,14:00:00.0000000,2021-09-26,14
7.25,0.03,41.5,30.5,30.7,0.12,157.0,84351.08,52.19151,12.7418098449707,65.7643737792969,15:00:00.0000000,2021-09-26,15
7.29,0.03,41.0,38.4,30.6,0.12,135.8,84350.08,51.12343,12.4706115722656,61.624683380127,16:00:00.0000000,2021-09-26,16
7.27,0.03,40.1,32.2,30.5,0.11,116.8,84348.08,44.83018,10.8726787567139,46.1601715087891,17:00:00.0000000,2021-09-26,17
7.27,0.03,39.0,33.5,30.2,0.1,99.6,84340.08,44.19421,10.7112007141113,43.5118408203125,18:00:00.0000000,2021-09-26,18
7.24,0.02,39.2,36.0,29.9,0.1,81.3,84333.08,48.63515,11.8388061523438,47.1324195861816,19:00:00.0000000,2021-09-26,19
7.25,0.03,38.7,35.5,29.8,0.1,89.4,84341.08,50.43765,12.2979011535645,51.5092391967773,20:00:00.0000000,2021-09-26,20
7.22,0.03,38.0,38.6,29.6,0.1,72.4,84338.08,50.48877,12.3102436065674,54.3782615661621,21:00:00.0000000,2021-09-26,21
7.23,0.03,37.6,44.8,29.5,0.09,76.3,84340.08,50.74901,12.3734493255615,57.0955276489258,22:00:00.0000000,2021-09-26,22
7.16,0.03,37.4,46.5,29.3,0.1,87.5,84344.08,55.17347,13.4980545043945,71.7404174804688,23:00:00.0000000,2021-09-26,23
7.14,0.03,36.3,52.9,29.1,0.09,57.4,84338.08,58.20765,14.2697982788086,84.4460296630859,00:00:00.0000000,2021-09-27,0
7.1,0.03,35.6,69.5,28.8,0.08,62.5,84333.08,63.09666,15.3714694976807,113.071388244629,01:00:00.0000000,2021-09-27,1
7.23,0.03,36.6,61.4,28.8,0.1,67.7,84342.08,61.05272,14.8844957351685,108.277397155762,02:00:00.0000000,2021-09-27,2
7.21,0.03,37.0,57.9,28.6,0.1,47.6,84339.08,61.23151,14.9270915985107,105.554336547852,03:00:00.0000000,2021-09-27,3
7.12,0.03,35.0,51.0,28.5,0.09,62.3,84333.08,57.98796,14.2136001586914,86.2156066894531,04:00:00.0000000,2021-09-27,4
7.09,0.03,33.4,44.4,28.3,0.08,49.3,84333.08,54.58151,13.3486614227295,70.8175201416016,05:00:00.0000000,2021-09-27,5
7.0,0.03,33.3,43.3,28.2,0.08,59.3,84331.08,51.83404,12.6510448455811,66.7695770263672,06:00:00.0000000,2021-09-27,6
7.18,0.03,33.7,39.8,28.1,0.09,49.8,84329.08,48.8145,11.8843460083008,60.4133720397949,07:00:00.0000000,2021-09-27,7
7.16,0.03,33.8,36.1,28.1,0.09,48.3,84331.08,48.37383,11.7724571228027,57.2214126586914,08:00:00.0000000,2021-09-27,8
7.21,0.03,33.9,38.8,28.2,0.09,46.7,84305.08,46.80644,11.374475479126,54.498706817627,09:00:00.0000000,2021-09-27,9
7.23,0.02,34.3,42.0,28.3,0.09,112.5,84327.08,49.97264,12.1784133911133,68.5145568847656,10:00:00.0000000,2021-09-27,10
7.23,0.03,34.1,52.2,28.6,0.09,126.3,84331.08,56.15035,13.7470092773438,86.8794326782227,11:00:00.0000000,2021-09-27,11
7.23,0.03,33.8,39.9,28.8,0.09,120.1,84329.08,50.96148,12.4294891357422,68.5968704223633,12:00:00.0000000,2021-09-27,12
7.23,0.02,33.1,39.4,29.0,0.09,160.2,84340.08,54.42495,13.3089084625244,68.9461822509766,13:00:00.0000000,2021-09-27,13
7.23,0.03,33.1,55.8,29.1,0.09,159.6,84332.08,64.50639,15.7073421478271,94.2894592285156,14:00:00.0000000,2021-09-27,14
7.22,0.03,33.0,41.1,29.3,0.09,226.0,84334.08,55.39931,13.5563106536865,74.1029357910156,15:00:00.0000000,2021-09-27,15
7.22,0.02,32.6,47.0,29.5,0.09,247.0,84343.08,60.12775,14.6641178131104,86.1239395141602,16:00:00.0000000,2021-09-27,16
7.23,0.03,32.4,46.0,29.6,0.08,285.0,84336.08,58.77764,14.4141101837158,70.4187316894531,17:00:00.0000000,2021-09-27,17
7.22,0.03,33.2,46.4,29.5,0.09,214.0,84332.08,59.55116,14.5631294250488,67.8201675415039,18:00:00.0000000,2021-09-27,18
7.22,0.03,34.1,72.7,29.4,0.09,180.2,84330.08,71.83945,17.4538097381592,118.62491607666,19:00:00.0000000,2021-09-27,19
7.23,0.03,35.2,83.8,29.3,0.1,227.0,84337.08,76.18079,18.4881286621094,146.240417480469,20:00:00.0000000,2021-09-27,20
7.21,0.03,35.0,110.0,29.2,0.09,262.0,84337.08,85.54681,20.7203178405762,197.729248046875,21:00:00.0000000,2021-09-27,21
7.2,0.03,32.2,101.2,29.0,0.08,303.0,84336.08,79.91138,19.3778057098389,169.373321533203,22:00:00.0000000,2021-09-27,22
7.18,0.02,30.6,87.3,28.7,0.07,220.0,84325.08,73.41395,17.8295936584473,145.681915283203,23:00:00.0000000,2021-09-27,23
7.08,0.03,30.0,83.2,28.5,0.07,319.0,84313.08,69.73059,16.9516773223877,131.728546142578,00:00:00.0000000,2021-09-28,0
7.06,0.03,30.0,80.4,28.4,0.07,245.0,84269.08,67.86318,16.5071086883545,124.738037109375,01:00:00.0000000,2021-09-28,1
7.13,0.03,30.2,76.8,28.3,0.06,204.0,84170.08,65.79723,16.0148868560791,119.539215087891,02:00:00.0000000,2021-09-28,2
7.0,0.03,30.2,65.3,28.2,0.06,261.0,84078.08,62.11368,15.1372718811035,109.324600219727,03:00:00.0000000,2021-09-28,3
6.92,0.03,31.8,69.2,28.1,0.06,185.3,84039.08,59.8988,14.6178293228149,102.826553344727,04:00:00.0000000,2021-09-28,4
7.19,0.03,33.2,79.9,28.0,0.08,230.0,84235.08,65.01501,15.8285226821899,120.868621826172,05:00:00.0000000,2021-09-28,5
7.14,0.03,32.7,185.9,27.9,0.09,212.0,84322.08,120.7263,29.1018943786621,425.049102783203,06:00:00.0000000,2021-09-28,6
7.12,0.03,28.9,239.8,27.8,0.08,279.0,84329.08,150.0468,36.0876159667969,541.122375488281,07:00:00.0000000,2021-09-28,7
7.15,0.02,26.4,201.8,27.7,0.07,239.0,84326.08,129.8267,31.2701110839844,400.801361083984,08:00:00.0000000,2021-09-28,8
7.09,0.03,23.2,151.7,27.6,0.06,196.1,84325.08,113.2942,27.3311748504639,305.828430175781,09:00:00.0000000,2021-09-28,9
7.12,0.02,19.9,144.2,27.6,0.06,279.0,84245.08,102.3285,24.7185745239258,221.825439453125,10:00:00.0000000,2021-09-28,10
7.09,0.02,18.5,103.5,27.9,0.05,303.0,84210.08,101.0064,24.4035682678223,200.018508911133,11:00:00.0000000,2021-09-28,11
7.04,0.02,19.0,116.6,28.2,0.05,207.0,84074.08,95.1441,23.0068702697754,187.509948730469,12:00:00.0000000,2021-09-28,12
7.02,0.02,20.1,87.1,28.5,0.04,224.0,84140.08,90.37263,21.8700523376465,165.57112121582,13:00:00.0000000,2021-09-28,13
7.03,0.02,21.1,75.5,28.8,0.04,143.0,84261.08,86.63931,20.9805793762207,145.860717773438,14:00:00.0000000,2021-09-28,14
6.99,0.03,22.4,80.9,29.0,0.04,195.0,84169.08,80.07056,19.4155521392822,136.34587097168,15:00:00.0000000,2021-09-28,15
7.01,0.02,23.3,64.2,29.2,0.04,131.9,84231.08,73.58845,17.8711681365967,107.56721496582,16:00:00.0000000,2021-09-28,16
7.01,0.03,23.6,58.8,29.4,0.04,114.3,84311.08,65.12093,15.8509912490845,82.2980880737305,17:00:00.0000000,2021-09-28,17
7.03,0.03,25.5,60.8,29.4,0.04,98.2,84219.08,60.39576,14.7275915145874,72.4494094848633,18:00:00.0000000,2021-09-28,18
7.05,0.03,26.9,60.2,29.3,0.04,98.8,84196.08,58.63943,14.3769512176514,69.384162902832,19:00:00.0000000,2021-09-28,19
7.06,0.03,28.2,58.3,29.3,0.04,88.7,84229.08,54.95583,13.4386959075928,60.6097221374512,20:00:00.0000000,2021-09-28,20
7.09,0.03,29.3,67.2,29.3,0.04,96.8,84246.08,56.02278,13.7107067108154,66.780891418457,21:00:00.0000000,2021-09-28,21
7.11,0.02,30.3,58.5,29.2,0.04,73.5,84297.08,56.94739,13.9467792510986,71.6335144042969,22:00:00.0000000,2021-09-28,22
7.11,0.03,30.8,57.6,29.2,0.04,75.3,84304.08,54.34996,13.289867401123,68.5588760375977,23:00:00.0000000,2021-09-28,23
7.12,0.03,31.0,66.3,29.1,0.04,79.9,84326.08,57.09064,13.9857597351074,69.9931945800781,00:00:00.0000000,2021-09-29,0
7.09,0.02,31.2,52.8,29.0,0.04,73.2,84322.08,52.34433,12.7806129455566,66.3427047729492,01:00:00.0000000,2021-09-29,1
7.12,0.03,31.6,60.4,28.9,0.04,58.7,84317.08,50.22438,12.2423324584961,61.1044502258301,02:00:00.0000000,2021-09-29,2
7.0,0.03,32.4,48.3,28.8,0.04,58.0,84319.08,47.40936,11.5275650024414,58.6696968078613,03:00:00.0000000,2021-09-29,3
7.03,0.02,32.8,55.6,28.7,0.04,42.8,84313.08,47.06445,11.4399881362915,60.0715179443359,04:00:00.0000000,2021-09-29,4
6.98,0.03,33.9,55.2,28.6,0.04,47.7,84317.08,45.81181,11.1219272613525,58.566707611084,05:00:00.0000000,2021-09-29,5
7.07,0.03,34.3,51.7,28.4,0.04,51.0,84312.08,43.86947,10.6287431716919,55.9058837890625,06:00:00.0000000,2021-09-29,6
7.01,0.02,34.0,44.8,28.3,0.04,54.0,84312.08,40.65033,9.81136322021484,52.6710777282715,07:00:00.0000000,2021-09-29,7
6.94,0.03,33.9,41.8,28.3,0.05,73.5,84315.08,38.43634,9.24920463562012,50.1544876098633,08:00:00.0000000,2021-09-29,8
7.14,0.02,33.4,39.1,28.4,0.05,66.6,84324.08,37.13862,8.91969680786133,50.2762184143066,09:00:00.0000000,2021-09-29,9
7.16,0.03,34.1,89.9,28.6,0.06,88.1,84331.08,45.81459,11.1226329803467,75.9029846191406,10:00:00.0000000,2021-09-29,10
7.17,0.03,34.5,50.5,28.8,0.06,112.7,84331.08,48.52828,11.8116722106934,83.9160385131836,11:00:00.0000000,2021-09-29,11
7.17,0.02,34.8,46.3,29.2,0.07,122.5,84341.08,46.39587,11.2702283859253,82.5959167480469,12:00:00.0000000,2021-09-29,12
7.16,0.03,35.2,35.9,29.5,0.07,117.2,84340.08,43.9334,10.6449747085571,79.216194152832,13:00:00.0000000,2021-09-29,13
7.16,0.03,35.4,39.3,29.8,0.07,78.4,84344.08,42.50142,10.2813787460327,78.1763153076172,14:00:00.0000000,2021-09-29,14
7.18,0.03,35.6,41.6,29.9,0.07,137.3,84339.08,42.64178,10.3172302246094,77.4160919189453,15:00:00.0000000,2021-09-29,15
7.19,0.03,35.7,37.5,30.0,0.07,115.1,84336.08,42.68723,10.3285579681396,74.7731857299805,16:00:00.0000000,2021-09-29,16
7.18,0.02,35.6,63.8,30.1,0.07,120.9,84339.08,42.6965,10.329345703125,76.1398849487305,17:00:00.0000000,2021-09-29,17
7.19,0.03,35.8,47.5,30.1,0.07,112.6,84338.08,43.5412,10.5464143753052,77.2662353515625,18:00:00.0000000,2021-09-29,18
7.17,0.03,35.4,45.3,30.0,0.07,101.7,84338.08,44.00227,10.6636047363281,76.3860702514648,19:00:00.0000000,2021-09-29,19
7.1,0.03,40.0,99.7,29.8,0.07,118.1,84335.08,52.18232,12.7516269683838,99.090087890625,20:00:00.0000000,2021-09-29,20
7.05,0.02,39.9,96.0,29.8,0.08,87.9,84335.08,59.43279,14.5448417663574,117.849380493164,21:00:00.0000000,2021-09-29,21
7.21,0.03,39.7,85.3,29.8,0.08,105.7,84339.08,62.12959,15.1410608291626,120.140731811523,22:00:00.0000000,2021-09-29,22
7.19,0.03,39.2,80.0,29.6,0.08,111.1,84340.08,62.48648,15.2260913848877,119.088424682617,23:00:00.0000000,2021-09-29,23
7.19,0.03,38.1,109.3,29.5,0.08,155.8,84340.08,63.63961,15.5008296966553,120.090873718262,00:00:00.0000000,2021-09-30,0
7.09,0.02,37.8,92.2,29.3,0.08,119.7,84338.08,63.96774,15.5790061950684,121.46607208252,01:00:00.0000000,2021-09-30,1
6.97,0.03,38.4,58.4,29.1,0.07,93.6,84332.08,60.67052,14.7934341430664,109.512748718262,02:00:00.0000000,2021-09-30,2
7.08,0.03,39.0,46.7,28.9,0.07,110.4,84333.08,55.25263,13.5190677642822,99.3509979248047,03:00:00.0000000,2021-09-30,3
7.11,0.02,38.5,46.0,28.8,0.07,109.5,84335.08,52.49133,12.8179378509521,86.3151016235352,04:00:00.0000000,2021-09-30,4
7.07,0.03,38.4,38.7,28.7,0.07,105.4,84332.08,48.56268,11.8204078674316,77.787841796875,05:00:00.0000000,2021-09-30,5
7.2,0.03,38.3,32.3,28.5,0.07,54.1,84328.08,46.01595,11.1737613677979,74.953254699707,06:00:00.0000000,2021-09-30,6
7.13,0.02,38.3,35.4,28.4,0.07,88.8,84332.08,43.38724,10.5062980651855,68.1711654663086,07:00:00.0000000,2021-09-30,7
7.21,0.03,38.7,30.9,28.3,0.08,84.0,84330.08,41.09579,9.92447280883789,63.2616310119629,08:00:00.0000000,2021-09-30,8
7.21,0.03,38.7,26.9,28.4,0.08,99.9,84333.08,38.87476,9.36052322387695,57.8319396972656,09:00:00.0000000,2021-09-30,9
7.24,0.02,38.9,30.3,28.6,0.08,90.5,84335.08,36.49186,8.7554759979248,54.0012435913086,10:00:00.0000000,2021-09-30,10
7.2,0.03,38.8,24.3,29.0,0.09,80.6,84334.08,35.90574,8.60665321350098,52.0472946166992,11:00:00.0000000,2021-09-30,11
7.21,0.03,38.9,30.5,29.3,0.09,69.9,84344.08,35.42337,8.48417377471924,50.5842323303223,12:00:00.0000000,2021-09-30,12
7.22,0.02,39.2,29.9,29.6,0.1,99.1,84346.08,35.68297,8.55008888244629,51.1686515808105,13:00:00.0000000,2021-09-30,13
7.23,0.03,39.5,31.1,29.7,0.1,170.9,84339.08,36.88806,8.85457992553711,50.4116058349609,14:00:00.0000000,2021-09-30,14
7.23,0.02,40.0,28.8,29.9,0.09,205.0,84335.08,37.53157,9.01947021484375,49.2165679931641,15:00:00.0000000,2021-09-30,15
7.24,0.03,40.1,36.1,30.1,0.1,220.0,84344.08,38.10516,9.16452980041504,55.5328063964844,16:00:00.0000000,2021-09-30,16
7.25,0.03,40.6,36.0,30.3,0.1,199.2,84338.08,39.00532,9.39413452148438,58.5369529724121,17:00:00.0000000,2021-09-30,17
7.25,0.03,41.0,48.1,30.2,0.1,266.0,84335.08,39.2086,9.44527626037598,61.8183174133301,18:00:00.0000000,2021-09-30,18
7.15,0.03,40.1,47.8,30.0,0.1,306.0,84332.08,42.71681,10.3360681533813,68.524040222168,19:00:00.0000000,2021-09-30,19
7.13,0.03,40.1,43.2,29.8,0.1,211.0,84333.08,46.98264,11.4192152023315,67.2718734741211,20:00:00.0000000,2021-09-30,20
7.25,0.03,34.9,97.5,28.7,0.09,248.0,84331.08,59.83493,14.6078271865845,86.5897979736328,21:00:00.0000000,2021-09-30,21
7.18,0.03,23.2,10.8,27.5,0.07,167.5,84328.08,61.54371,15.0014743804932,105.39582824707,22:00:00.0000000,2021-09-30,22
7.14,0.02,21.8,130.5,27.6,0.07,224.0,84328.08,60.61833,14.7809991836548,102.371704101563,23:00:00.0000000,2021-09-30,23
7.04,0.02,21.8,129.3,27.5,0.06,212.0,84327.08,60.5721,14.7699851989746,101.981590270996,00:00:00.0000000,2021-10-01,0
7.01,0.02,20.8,101.6,27.3,0.05,180.0,84326.08,58.48999,14.3410739898682,94.5461883544922,01:00:00.0000000,2021-10-01,1
6.93,0.02,17.3,9.1,26.9,0.05,104.3,84320.08,54.98248,13.4504718780518,91.8349075317383,02:00:00.0000000,2021-10-01,2
6.89,0.03,18.5,180.7,26.8,0.07,80.2,84319.08,50.79493,12.3872013092041,85.6679611206055,03:00:00.0000000,2021-10-01,3
6.88,0.03,18.7,46.2,26.7,0.07,104.0,84324.08,47.0267,11.4304008483887,77.6740951538086,04:00:00.0000000,2021-10-01,4
6.84,0.03,19.2,10.8,26.6,0.07,109.1,84323.08,43.92034,10.641658782959,67.6391296386719,05:00:00.0000000,2021-10-01,5
6.84,0.02,19.1,13.8,26.6,0.07,108.5,84322.08,43.11925,10.4382514953613,58.6776123046875,06:00:00.0000000,2021-10-01,6
6.84,0.02,18.9,14.9,26.5,0.07,120.4,84323.08,40.44515,9.7592658996582,53.8760986328125,07:00:00.0000000,2021-10-01,7
6.82,0.02,18.8,15.8,26.6,0.07,162.2,84329.08,39.47012,9.51169204711914,50.0147857666016,08:00:00.0000000,2021-10-01,8
6.82,0.02,19.2,16.2,26.6,0.07,156.9,84328.08,39.07047,9.41021537780762,45.7514228820801,09:00:00.0000000,2021-10-01,9
6.91,0.03,19.2,16.7,26.6,0.07,183.6,84329.08,38.13451,9.17256355285645,43.2205276489258,10:00:00.0000000,2021-10-01,10
6.89,0.03,19.5,17.2,26.9,0.07,177.9,84329.08,37.05743,8.89908218383789,39.5216941833496,11:00:00.0000000,2021-10-01,11
6.87,0.02,19.8,18.0,27.2,0.07,189.4,84330.08,37.1459,8.92154407501221,38.1951484680176,12:00:00.0000000,2021-10-01,12
6.86,0.02,19.9,18.3,27.7,0.07,127.4,84328.08,37.08733,8.90667533874512,35.7522163391113,13:00:00.0000000,2021-10-01,13
6.86,0.02,19.9,18.8,28.1,0.07,116.8,84328.08,37.44453,8.99737167358398,34.2287330627441,14:00:00.0000000,2021-10-01,14
6.84,0.03,19.9,19.2,28.2,0.07,138.8,84340.08,36.76591,8.82237434387207,33.3894691467285,15:00:00.0000000,2021-10-01,15
6.81,0.03,19.8,19.5,28.3,0.07,123.6,84340.08,36.87909,8.85464096069336,33.5186729431152,16:00:00.0000000,2021-10-01,16
6.8,0.03,19.8,19.6,28.4,0.07,127.1,84338.08,39.61792,9.5582447052002,33.2659683227539,17:00:00.0000000,2021-10-01,17
6.79,0.03,19.8,19.8,28.4,0.08,149.0,84337.08,39.00233,9.3936824798584,30.6512794494629,18:00:00.0000000,2021-10-01,18
6.79,0.03,20.1,19.9,28.5,0.08,149.3,84337.08,39.34822,9.48074340820313,30.1600551605225,19:00:00.0000000,2021-10-01,19
6.79,0.03,20.2,20.1,28.5,0.08,147.1,84336.08,39.67329,9.56328201293945,29.1721954345703,20:00:00.0000000,2021-10-01,20
6.78,0.03,20.1,20.3,28.4,0.08,159.2,84336.08,39.4029,9.49462509155273,29.133171081543,21:00:00.0000000,2021-10-01,21
6.75,0.03,20.4,20.0,28.4,0.08,118.7,84335.08,41.89677,10.1278514862061,28.4899444580078,22:00:00.0000000,2021-10-01,22
6.77,0.03,20.2,20.2,28.4,0.08,125.9,84335.08,41.95912,10.1436815261841,28.3080368041992,23:00:00.0000000,2021-10-01,23
6.66,0.03,20.3,20.2,28.4,0.09,127.4,84333.08,45.29728,10.9912815093994,27.6180152893066,00:00:00.0000000,2021-10-02,0
6.67,0.03,20.4,20.5,28.3,0.09,165.3,84331.08,45.89964,11.1442279815674,28.1487293243408,01:00:00.0000000,2021-10-02,1
6.68,0.03,20.4,20.7,28.2,0.09,195.9,84320.08,46.27441,11.2393856048584,28.2455196380615,02:00:00.0000000,2021-10-02,2
6.65,0.03,19.6,20.6,28.1,0.1,150.8,84320.08,49.21524,11.9860982894897,29.7996139526367,03:00:00.0000000,2021-10-02,3
6.64,0.03,19.9,20.8,27.9,0.1,166.3,84325.08,45.85619,11.1331958770752,30.0217914581299,04:00:00.0000000,2021-10-02,4
6.66,0.03,20.0,20.9,27.7,0.1,300.0,84329.08,46.91401,11.4017868041992,30.2337417602539,05:00:00.0000000,2021-10-02,5
6.65,0.03,20.0,20.5,27.5,0.1,284.0,84329.08,46.71583,11.3514680862427,30.7006607055664,06:00:00.0000000,2021-10-02,6
6.6,0.02,20.3,20.7,27.4,0.11,251.0,84330.08,49.33877,12.017463684082,31.733304977417,07:00:00.0000000,2021-10-02,7
6.73,0.03,20.4,20.7,27.3,0.11,207.0,84328.08,46.26064,11.2358894348145,31.7060451507568,08:00:00.0000000,2021-10-02,8
